
=== NEW SESSION STARTED AT 2026-06-19 16:05:43.421815 ===
[WORLD] Dynamic Chunk System Initialized. Pool size: 144
[SLOW UPDATE] Total: 5.10ms | Load: 0.00ms | Queues: 4.98ms | Player: 0.07ms
[SLOW DRAW] Total: 5.70ms | Cull: 0.05ms | Opaque: 2.05ms | Trans: 2.81ms
[SLOW DRAW] Total: 9.19ms | Cull: 0.08ms | Opaque: 2.33ms | Trans: 6.63ms
    [_apply_chunk_mesh] (-16, 16) took 6.12ms
  [_process_chunk_queues] took 6.26ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.06ms | ApplyMesh: 6.16ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 6.62ms | Load: 0.00ms | Queues: 6.49ms | Player: 0.08ms
[SLOW DRAW] Total: 4.85ms | Cull: 0.06ms | Opaque: 2.34ms | Trans: 2.23ms
    [_apply_chunk_mesh] (-12, 20) took 4.17ms
  [_process_chunk_queues] took 4.32ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.06ms | ApplyMesh: 4.21ms | SubmitMesh: 0.01ms
[SLOW UPDATE] Total: 4.62ms | Load: 0.00ms | Queues: 4.51ms | Player: 0.07ms
[SLOW DRAW] Total: 6.11ms | Cull: 0.05ms | Opaque: 2.91ms | Trans: 2.82ms
[SLOW DRAW] Total: 5.25ms | Cull: 0.06ms | Opaque: 2.26ms | Trans: 2.81ms
    [_apply_chunk_mesh] (-4, 24) took 4.37ms
  [_process_chunk_queues] took 4.58ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.10ms | ApplyMesh: 4.43ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 4.88ms | Load: 0.00ms | Queues: 4.75ms | Player: 0.08ms
[SLOW DRAW] Total: 8.85ms | Cull: 0.06ms | Opaque: 6.21ms | Trans: 2.46ms
[SLOW DRAW] Total: 4.02ms | Cull: 0.20ms | Opaque: 1.65ms | Trans: 2.02ms
[SLOW DRAW] Total: 5.09ms | Cull: 0.08ms | Opaque: 2.19ms | Trans: 2.69ms
[SLOW DRAW] Total: 7.15ms | Cull: 0.07ms | Opaque: 5.06ms | Trans: 1.89ms
[SLOW DRAW] Total: 9.83ms | Cull: 0.07ms | Opaque: 6.80ms | Trans: 2.82ms
[SLOW DRAW] Total: 5.85ms | Cull: 0.07ms | Opaque: 2.53ms | Trans: 3.11ms
    [_apply_chunk_mesh] (-18, -9) took 4.56ms
  [_process_chunk_queues] took 4.72ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.06ms | ApplyMesh: 4.60ms | SubmitMesh: 0.03ms
[SLOW UPDATE] Total: 5.03ms | Load: 0.00ms | Queues: 4.93ms | Player: 0.06ms
[SLOW DRAW] Total: 4.85ms | Cull: 0.06ms | Opaque: 2.19ms | Trans: 2.47ms
    [_apply_chunk_mesh] (-18, 13) took 5.23ms
  [_process_chunk_queues] took 5.42ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.09ms | ApplyMesh: 5.27ms | SubmitMesh: 0.01ms
[SLOW UPDATE] Total: 5.70ms | Load: 0.00ms | Queues: 5.60ms | Player: 0.05ms
[SLOW DRAW] Total: 6.85ms | Cull: 0.06ms | Opaque: 3.56ms | Trans: 3.10ms
  [_process_chunk_queues] took 2.19ms | Unload: 0.00ms | DoneGen: 0.29ms | SubmitGen: 1.55ms | ApplyMesh: 0.31ms | SubmitMesh: 0.04ms
[SLOW UPDATE] Total: 2.46ms | Load: 0.00ms | Queues: 2.32ms | Player: 0.10ms
[SLOW DRAW] Total: 5.32ms | Cull: 0.07ms | Opaque: 2.30ms | Trans: 2.81ms
    [_apply_chunk_mesh] (-9, 22) took 4.65ms
  [_process_chunk_queues] took 5.57ms | Unload: 0.00ms | DoneGen: 0.76ms | SubmitGen: 0.08ms | ApplyMesh: 4.70ms | SubmitMesh: 0.03ms
[SLOW UPDATE] Total: 5.94ms | Load: 0.03ms | Queues: 5.79ms | Player: 0.09ms
  [_update_chunk_loading] took 5.56ms
[SLOW UPDATE] Total: 5.98ms | Load: 5.64ms | Queues: 0.19ms | Player: 0.11ms
[SLOW DRAW] Total: 10.58ms | Cull: 0.07ms | Opaque: 7.49ms | Trans: 2.89ms
[SLOW DRAW] Total: 5.24ms | Cull: 0.08ms | Opaque: 2.26ms | Trans: 2.76ms
[SLOW DRAW] Total: 5.47ms | Cull: 0.07ms | Opaque: 2.24ms | Trans: 3.01ms
[SLOW DRAW] Total: 9.68ms | Cull: 0.08ms | Opaque: 2.24ms | Trans: 7.22ms
  [_process_chunk_queues] took 5.58ms | Unload: 0.00ms | DoneGen: 0.09ms | SubmitGen: 0.06ms | ApplyMesh: 5.41ms | SubmitMesh: 0.01ms
[SLOW UPDATE] Total: 5.78ms | Load: 0.00ms | Queues: 5.71ms | Player: 0.03ms
[SLOW DRAW] Total: 4.47ms | Cull: 0.07ms | Opaque: 1.96ms | Trans: 2.17ms
[SLOW DRAW] Total: 5.65ms | Cull: 0.06ms | Opaque: 2.26ms | Trans: 2.80ms
[SLOW DRAW] Total: 6.04ms | Cull: 0.07ms | Opaque: 2.27ms | Trans: 2.86ms
[SLOW DRAW] Total: 5.32ms | Cull: 0.06ms | Opaque: 2.30ms | Trans: 2.82ms
[SLOW DRAW] Total: 4.27ms | Cull: 0.05ms | Opaque: 1.45ms | Trans: 2.66ms
[SLOW DRAW] Total: 5.31ms | Cull: 0.06ms | Opaque: 2.25ms | Trans: 2.86ms
[SLOW DRAW] Total: 5.66ms | Cull: 0.08ms | Opaque: 2.24ms | Trans: 2.29ms
    [_apply_chunk_mesh] (-21, 1) took 4.30ms
  [_process_chunk_queues] took 4.48ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.07ms | ApplyMesh: 4.34ms | SubmitMesh: 0.04ms
[SLOW UPDATE] Total: 6.08ms | Load: 0.00ms | Queues: 5.91ms | Player: 0.11ms
[SLOW DRAW] Total: 9.65ms | Cull: 0.07ms | Opaque: 6.53ms | Trans: 2.91ms
    [_apply_chunk_mesh] (-17, -11) took 5.15ms
  [_process_chunk_queues] took 5.31ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.06ms | ApplyMesh: 5.19ms | SubmitMesh: 0.03ms
[SLOW UPDATE] Total: 5.58ms | Load: 0.00ms | Queues: 5.47ms | Player: 0.08ms
[SLOW DRAW] Total: 5.96ms | Cull: 0.07ms | Opaque: 2.37ms | Trans: 2.85ms
[SLOW DRAW] Total: 5.35ms | Cull: 0.07ms | Opaque: 2.28ms | Trans: 2.86ms
    [_apply_chunk_mesh] (-11, 21) took 3.95ms
  [_process_chunk_queues] took 4.15ms | Unload: 0.00ms | DoneGen: 0.05ms | SubmitGen: 0.07ms | ApplyMesh: 4.01ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 4.57ms | Load: 0.01ms | Queues: 4.45ms | Player: 0.06ms
[SLOW DRAW] Total: 4.88ms | Cull: 0.07ms | Opaque: 2.49ms | Trans: 2.18ms
[SLOW DRAW] Total: 6.09ms | Cull: 0.07ms | Opaque: 2.38ms | Trans: 2.80ms
[SLOW DRAW] Total: 9.59ms | Cull: 0.21ms | Opaque: 2.29ms | Trans: 6.97ms
[SLOW DRAW] Total: 5.35ms | Cull: 0.08ms | Opaque: 2.26ms | Trans: 2.87ms
[SLOW DRAW] Total: 6.11ms | Cull: 0.06ms | Opaque: 2.25ms | Trans: 2.87ms
    [_apply_chunk_mesh] (21, -11) took 3.97ms
  [_process_chunk_queues] took 4.56ms | Unload: 0.00ms | DoneGen: 0.43ms | SubmitGen: 0.07ms | ApplyMesh: 4.03ms | SubmitMesh: 0.03ms
[SLOW UPDATE] Total: 4.76ms | Load: 0.00ms | Queues: 4.69ms | Player: 0.03ms
[SLOW DRAW] Total: 9.58ms | Cull: 0.07ms | Opaque: 6.42ms | Trans: 2.89ms
[SLOW DRAW] Total: 4.97ms | Cull: 0.05ms | Opaque: 2.02ms | Trans: 2.78ms
[SLOW DRAW] Total: 5.00ms | Cull: 0.06ms | Opaque: 2.23ms | Trans: 2.15ms
[SLOW DRAW] Total: 6.04ms | Cull: 0.06ms | Opaque: 2.27ms | Trans: 2.81ms
[SLOW DRAW] Total: 11.17ms | Cull: 0.07ms | Opaque: 9.01ms | Trans: 1.96ms
    [_apply_chunk_mesh] (-20, -5) took 1.05ms
[SLOW DRAW] Total: 4.91ms | Cull: 0.05ms | Opaque: 1.69ms | Trans: 2.37ms
[SLOW DRAW] Total: 5.90ms | Cull: 0.07ms | Opaque: 2.26ms | Trans: 2.77ms
[SLOW DRAW] Total: 4.07ms | Cull: 0.04ms | Opaque: 1.50ms | Trans: 1.84ms
[SLOW DRAW] Total: 6.06ms | Cull: 0.07ms | Opaque: 2.27ms | Trans: 2.87ms
[SLOW DRAW] Total: 7.70ms | Cull: 0.06ms | Opaque: 5.29ms | Trans: 2.19ms
[SLOW DRAW] Total: 5.33ms | Cull: 0.07ms | Opaque: 2.31ms | Trans: 2.83ms
  [_process_chunk_queues] took 5.98ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.08ms | ApplyMesh: 0.35ms | SubmitMesh: 5.51ms
[SLOW UPDATE] Total: 6.26ms | Load: 0.00ms | Queues: 6.12ms | Player: 0.08ms
[SLOW DRAW] Total: 5.23ms | Cull: 0.07ms | Opaque: 2.04ms | Trans: 2.98ms
[SLOW DRAW] Total: 9.28ms | Cull: 0.08ms | Opaque: 6.84ms | Trans: 2.21ms
[SLOW DRAW] Total: 4.32ms | Cull: 0.07ms | Opaque: 2.04ms | Trans: 2.09ms
[SLOW DRAW] Total: 5.94ms | Cull: 0.07ms | Opaque: 2.35ms | Trans: 2.85ms
    [_apply_chunk_mesh] (-21, 5) took 4.50ms
  [_process_chunk_queues] took 4.69ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.07ms | ApplyMesh: 4.55ms | SubmitMesh: 0.03ms
[SLOW UPDATE] Total: 4.95ms | Load: 0.00ms | Queues: 4.85ms | Player: 0.05ms
[SLOW DRAW] Total: 6.32ms | Cull: 0.06ms | Opaque: 2.95ms | Trans: 3.19ms
[SLOW DRAW] Total: 6.22ms | Cull: 0.07ms | Opaque: 2.30ms | Trans: 2.97ms
[SLOW DRAW] Total: 6.44ms | Cull: 0.11ms | Opaque: 2.57ms | Trans: 2.86ms
[SLOW DRAW] Total: 9.52ms | Cull: 0.06ms | Opaque: 6.38ms | Trans: 2.97ms
[SLOW DRAW] Total: 5.48ms | Cull: 0.07ms | Opaque: 2.24ms | Trans: 3.03ms
[SLOW DRAW] Total: 4.21ms | Cull: 0.07ms | Opaque: 2.17ms | Trans: 1.83ms
    [_apply_chunk_mesh] (-19, 12) took 3.57ms
 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.07ms | ApplyMesh: 3.62ms | SubmitMesh: 0.01ms
[SLOW UPDATE] Total: 4.00ms | Load: 0.00ms | Queues: 3.91ms | Player: 0.04ms
[SLOW DRAW] Total: 6.13ms | Cull: 0.07ms | Opaque: 2.70ms | Trans: 3.11ms
[SLOW DRAW] Total: 9.10ms | Cull: 0.06ms | Opaque: 2.30ms | Trans: 2.82ms
[SLOW DRAW] Total: 5.47ms | Cull: 0.08ms | Opaque: 2.27ms | Trans: 2.97ms
    [_apply_chunk_mesh] (23, -8) took 4.64ms
  [_process_chunk_queues] took 4.84ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.08ms | ApplyMesh: 4.69ms | SubmitMesh: 0.03ms
[SLOW UPDATE] Total: 5.16ms | Load: 0.00ms | Queues: 5.04ms | Player: 0.07ms
[SLOW DRAW] Total: 5.06ms | Cull: 0.07ms | Opaque: 2.05ms | Trans: 2.83ms
[SLOW DRAW] Total: 9.77ms | Cull: 0.07ms | Opaque: 6.64ms | Trans: 2.92ms
    [_apply_chunk_mesh] (-18, -10) took 3.82ms
  [_process_chunk_queues] took 4.04ms | Unload: 0.00ms | DoneGen: 0.06ms | SubmitGen: 0.08ms | ApplyMesh: 3.89ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 4.29ms | Load: 0.00ms | Queues: 4.19ms | Player: 0.05ms
[SLOW DRAW] Total: 5.58ms | Cull: 0.07ms | Opaque: 2.22ms | Trans: 3.16ms
    [_apply_chunk_mesh] (-18, 14) took 5.96ms
  [_process_chunk_queues] took 6.16ms | Unload: 0.00ms | DoneGen: 0.05ms | SubmitGen: 0.06ms | ApplyMesh: 6.01ms | SubmitMesh: 0.03ms
[SLOW UPDATE] Total: 6.46ms | Load: 0.00ms | Queues: 6.37ms | Player: 0.05ms
[SLOW DRAW] Total: 5.37ms | Cull: 0.06ms | Opaque: 2.28ms | Trans: 2.89ms
    [_apply_chunk_mesh] (-10, 22) took 4.07ms
  [_process_chunk_queues] took 4.25ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.09ms | ApplyMesh: 4.12ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 4.57ms | Load: 0.00ms | Queues: 4.46ms | Player: 0.06ms
[SLOW DRAW] Total: 5.98ms | Cull: 0.06ms | Opaque: 2.97ms | Trans: 2.81ms
[SLOW DRAW] Total: 9.95ms | Cull: 0.07ms | Opaque: 2.30ms | Trans: 2.84ms
[SLOW DRAW] Total: 5.02ms | Cull: 0.08ms | Opaque: 2.31ms | Trans: 2.51ms
[SLOW DRAW] Total: 4.43ms | Cull: 0.07ms | Opaque: 1.71ms | Trans: 2.53ms
  [_process_chunk_queues] took 5.84ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.09ms | ApplyMesh: 0.73ms | SubmitMesh: 4.99ms
[SLOW UPDATE] Total: 6.11ms | Load: 0.00ms | Queues: 5.97ms | Player: 0.08ms
[SLOW DRAW] Total: 6.04ms | Cull: 0.07ms | Opaque: 2.62ms | Trans: 3.21ms
[SLOW DRAW] Total: 9.13ms | Cull: 0.08ms | Opaque: 6.10ms | Trans: 2.79ms
    [_apply_chunk_mesh] (-15, 18) took 3.48ms
  [_process_chunk_queues] took 3.64ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.07ms | ApplyMesh: 3.52ms | SubmitMesh: 0.01ms
[SLOW UPDATE] Total: 3.88ms | Load: 0.00ms | Queues: 3.79ms | Player: 0.05ms
    [_apply_chunk_mesh] (-14, 19) took 4.54ms
  [_process_chunk_queues] took 4.72ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.08ms | ApplyMesh: 4.59ms | SubmitMesh: 0.01ms
[SLOW UPDATE] Total: 5.04ms | Load: 0.00ms | Queues: 4.90ms | Player: 0.09ms
[SLOW DRAW] Total: 5.92ms | Cull: 0.06ms | Opaque: 2.90ms | Trans: 2.82ms
[SLOW DRAW] Total: 8.38ms | Cull: 0.06ms | Opaque: 5.88ms | Trans: 2.32ms
[SLOW DRAW] Total: 5.41ms | Cull: 0.07ms | Opaque: 2.34ms | Trans: 2.86ms
[SLOW DRAW] Total: 6.07ms | Cull: 0.07ms | Opaque: 2.27ms | Trans: 2.91ms
    [_apply_chunk_mesh] (18, -15) took 4.14ms
  [_process_chunk_queues] took 4.32ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.08ms | ApplyMesh: 4.18ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 4.59ms | Load: 0.00ms | Queues: 4.44ms | Player: 0.11ms
[SLOW DRAW] Total: 9.18ms | Cull: 0.07ms | Opaque: 6.15ms | Trans: 2.82ms
[SLOW DRAW] Total: 5.73ms | Cull: 0.07ms | Opaque: 2.53ms | Trans: 3.00ms
[SLOW DRAW] Total: 6.02ms | Cull: 0.07ms | Opaque: 2.33ms | Trans: 2.88ms
[SLOW DRAW] Total: 10.13ms | Cull: 0.06ms | Opaque: 2.38ms | Trans: 2.93ms
[SLOW DRAW] Total: 4.96ms | Cull: 0.08ms | Opaque: 2.30ms | Trans: 2.44ms
[SLOW DRAW] Total: 6.44ms | Cull: 0.07ms | Opaque: 2.34ms | Trans: 2.99ms
    [_apply_chunk_mesh] (-6, 24) took 1.04ms
[SLOW DRAW] Total: 10.17ms | Cull: 0.06ms | Opaque: 2.27ms | Trans: 2.71ms
[SLOW DRAW] Total: 5.15ms | Cull: 0.07ms | Opaque: 2.34ms | Trans: 2.58ms
[SLOW DRAW] Total: 8.07ms | Cull: 0.08ms | Opaque: 5.84ms | Trans: 1.98ms
[SLOW DRAW] Total: 5.45ms | Cull: 0.08ms | Opaque: 2.26ms | Trans: 2.96ms
[SLOW DRAW] Total: 5.53ms | Cull: 0.07ms | Opaque: 2.44ms | Trans: 2.88ms
    [_apply_chunk_mesh] (-16, 17) took 5.80ms
  [_process_chunk_queues] took 5.98ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.08ms | ApplyMesh: 5.85ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 6.34ms | Load: 0.00ms | Queues: 6.18ms | Player: 0.11ms
[SLOW DRAW] Total: 6.23ms | Cull: 0.06ms | Opaque: 2.33ms | Trans: 2.94ms
[SLOW DRAW] Total: 12.56ms | Cull: 0.08ms | Opaque: 10.31ms | Trans: 1.96ms
  [_process_chunk_queues] took 5.36ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.05ms | ApplyMesh: 5.26ms | SubmitMesh: 0.02ms
    [_apply_chunk_mesh] (-13, 20) took 5.21ms
[SLOW UPDATE] Total: 7.48ms | Load: 0.00ms | Queues: 7.33ms | Player: 0.09ms
[SLOW DRAW] Total: 5.58ms | Cull: 0.07ms | Opaque: 2.41ms | Trans: 2.89ms
[SLOW DRAW] Total: 5.32ms | Cull: 0.05ms | Opaque: 2.25ms | Trans: 2.89ms
    [_apply_chunk_mesh] (20, -13) took 5.10ms
  [_process_chunk_queues] took 5.29ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.07ms | ApplyMesh: 5.15ms | SubmitMesh: 0.03ms
[SLOW UPDATE] Total: 5.55ms | Load: 0.00ms | Queues: 5.42ms | Player: 0.08ms
[SLOW DRAW] Total: 6.09ms | Cull: 0.06ms | Opaque: 2.43ms | Trans: 2.85ms
    [_apply_chunk_mesh] (-21, -3) took 3.60ms
  [_process_chunk_queues] took 3.95ms | Unload: 0.00ms | DoneGen: 0.23ms | SubmitGen: 0.06ms | ApplyMesh: 3.64ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 4.22ms | Load: 0.00ms | Queues: 4.12ms | Player: 0.06ms
[SLOW DRAW] Total: 5.95ms | Cull: 0.06ms | Opaque: 2.53ms | Trans: 3.22ms
[SLOW DRAW] Total: 10.15ms | Cull: 0.08ms | Opaque: 2.32ms | Trans: 2.88ms
    [_apply_chunk_mesh] (-3, 25) took 4.43ms
  [_process_chunk_queues] took 4.65ms | Unload: 0.00ms | DoneGen: 0.10ms | SubmitGen: 0.07ms | ApplyMesh: 4.47ms | SubmitMesh: 0.01ms
[SLOW UPDATE] Total: 4.92ms | Load: 0.00ms | Queues: 4.78ms | Player: 0.05ms
[SLOW DRAW] Total: 5.57ms | Cull: 0.07ms | Opaque: 2.59ms | Trans: 2.77ms
[SLOW DRAW] Total: 4.25ms | Cull: 0.07ms | Opaque: 2.13ms | Trans: 1.91ms
[SLOW DRAW] Total: 5.27ms | Cull: 0.06ms | Opaque: 2.31ms | Trans: 2.76ms
[SLOW DRAW] Total: 5.49ms | Cull: 0.06ms | Opaque: 2.34ms | Trans: 2.54ms
    [_apply_chunk_mesh] (-17, 16) took 1.24ms
[SLOW DRAW] Total: 5.62ms | Cull: 0.05ms | Opaque: 2.51ms | Trans: 2.90ms
[SLOW DRAW] Total: 9.67ms | Cull: 0.07ms | Opaque: 2.32ms | Trans: 2.49ms
    [_apply_chunk_mesh] (-12, 21) took 5.39ms
  [_process_chunk_queues] took 5.55ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.06ms | ApplyMesh: 5.44ms | SubmitMesh: 0.03ms
[SLOW UPDATE] Total: 5.92ms | Load: 0.00ms | Queues: 5.76ms | Player: 0.12ms
[SLOW DRAW] Total: 5.98ms | Cull: 0.07ms | Opaque: 2.46ms | Trans: 3.25ms
[SLOW DRAW] Total: 9.94ms | Cull: 0.06ms | Opaque: 2.58ms | Trans: 3.33ms
[SLOW DRAW] Total: 5.46ms | Cull: 0.07ms | Opaque: 2.36ms | Trans: 2.91ms
    [_apply_chunk_mesh] (-19, -9) took 4.83ms
  [_process_chunk_queues] took 4.99ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.07ms | ApplyMesh: 4.88ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 5.32ms | Load: 0.00ms | Queues: 5.22ms | Player: 0.06ms
[SLOW DRAW] Total: 6.07ms | Cull: 0.07ms | Opaque: 2.75ms | Trans: 3.12ms
    [_apply_chunk_mesh] (-19, 13) took 4.96ms
  [_process_chunk_queues] took 5.09ms | Unload: 0.00ms | DoneGen: 0.02ms | SubmitGen: 0.05ms | ApplyMesh: 5.00ms | SubmitMesh: 0.01ms
[SLOW UPDATE] Total: 5.40ms | Load: 0.00ms | Queues: 5.29ms | Player: 0.06ms
[SLOW DRAW] Total: 6.50ms | Cull: 0.07ms | Opaque: 2.43ms | Trans: 2.87ms
[SLOW DRAW] Total: 10.43ms | Cull: 0.08ms | Opaque: 3.41ms | Trans: 2.90ms
[SLOW DRAW] Total: 5.43ms | Cull: 0.07ms | Opaque: 2.32ms | Trans: 2.89ms
[SLOW DRAW] Total: 6.09ms | Cull: 0.06ms | Opaque: 2.32ms | Trans: 2.86ms
[SLOW DRAW] Total: 9.08ms | Cull: 0.07ms | Opaque: 2.44ms | Trans: 2.86ms
  [_process_chunk_queues] took 6.76ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 6.25ms | ApplyMesh: 0.44ms | SubmitMesh: 0.04ms
[SLOW UPDATE] Total: 7.00ms | Load: 0.00ms | Queues: 6.92ms | Player: 0.04ms
[SLOW DRAW] Total: 10.27ms | Cull: 0.07ms | Opaque: 7.47ms | Trans: 2.58ms
[SLOW DRAW] Total: 5.88ms | Cull: 0.08ms | Opaque: 2.58ms | Trans: 3.06ms
    [_apply_chunk_mesh] (-7, -20) took 3.39ms
  [_process_chunk_queues] took 3.56ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.06ms | ApplyMesh: 3.44ms | SubmitMesh: 0.03ms
[SLOW UPDATE] Total: 3.75ms | Load: 0.00ms | Queues: 3.68ms | Player: 0.04ms
[SLOW DRAW] Total: 6.21ms | Cull: 0.05ms | Opaque: 2.06ms | Trans: 3.23ms
[SLOW DRAW] Total: 6.80ms | Cull: 0.07ms | Opaque: 1.93ms | Trans: 1.85ms
[SLOW DRAW] Total: 9.69ms | Cull: 0.06ms | Opaque: 6.51ms | Trans: 2.95ms
[SLOW DRAW] Total: 5.60ms | Cull: 0.08ms | Opaque: 2.54ms | Trans: 2.83ms
    [_apply_chunk_mesh] (11, -20) took 4.48ms
  [_process_chunk_queues] took 5.33ms | Unload: 0.00ms | DoneGen: 0.70ms | SubmitGen: 0.09ms | ApplyMesh: 4.52ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 5.63ms | Load: 0.00ms | Queues: 5.50ms | Player: 0.09ms
[SLOW DRAW] Total: 6.02ms | Cull: 0.06ms | Opaque: 2.31ms | Trans: 2.82ms
[SLOW DRAW] Total: 9.49ms | Cull: 0.07ms | Opaque: 2.30ms | Trans: 7.00ms
[SLOW DRAW] Total: 4.51ms | Cull: 0.05ms | Opaque: 1.56ms | Trans: 2.77ms
[SLOW DRAW] Total: 6.28ms | Cull: 0.07ms | Opaque: 2.30ms | Trans: 2.91ms
[SLOW DRAW] Total: 9.38ms | Cull: 0.07ms | Opaque: 2.32ms | Trans: 6.85ms
[SLOW DRAW] Total: 5.46ms | Cull: 0.07ms | Opaque: 2.34ms | Trans: 2.93ms
    [_apply_chunk_mesh] (-11, 22) took 4.22ms
  [_process_chunk_queues] took 4.39ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.07ms | ApplyMesh: 4.26ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 4.76ms | Load: 0.00ms | Queues: 4.63ms | Player: 0.08ms
[SLOW DRAW] Total: 5.37ms | Cull: 0.07ms | Opaque: 2.48ms | Trans: 2.69ms
[SLOW DRAW] Total: 5.35ms | Cull: 0.06ms | Opaque: 2.32ms | Trans: 2.84ms
[SLOW DRAW] Total: 5.41ms | Cull: 0.07ms | Opaque: 2.34ms | Trans: 2.88ms
[SLOW DRAW] Total: 10.06ms | Cull: 0.07ms | Opaque: 6.88ms | Trans: 2.95ms
[SLOW DRAW] Total: 5.56ms | Cull: 0.07ms | Opaque: 2.51ms | Trans: 2.85ms
[SLOW DRAW] Total: 6.60ms | Cull: 0.07ms | Opaque: 2.37ms | Trans: 3.10ms
    [_apply_chunk_mesh] (-22, 1) took 4.64ms
  [_process_chunk_queues] took 4.84ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.09ms | ApplyMesh: 4.69ms | SubmitMesh: 0.03ms
[SLOW UPDATE] Total: 5.10ms | Load: 0.00ms | Queues: 5.00ms | Player: 0.05ms
[SLOW DRAW] Total: 5.63ms | Cull: 0.07ms | Opaque: 2.83ms | Trans: 2.62ms
[SLOW DRAW] Total: 5.39ms | Cull: 0.06ms | Opaque: 2.32ms | Trans: 2.89ms
[SLOW DRAW] Total: 8.07ms | Cull: 0.07ms | Opaque: 5.97ms | Trans: 1.91ms
[SLOW DRAW] Total: 5.51ms | Cull: 0.08ms | Opaque: 2.32ms | Trans: 2.98ms
[SLOW DRAW] Total: 5.74ms | Cull: 0.07ms | Opaque: 2.37ms | Trans: 2.49ms
    [_apply_chunk_mesh] (-15, 19) took 4.24ms
  [_process_chunk_queues] took 4.45ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.09ms | ApplyMesh: 4.30ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 4.81ms | Load: 0.00ms | Queues: 4.69ms | Player: 0.07ms
[SLOW DRAW] Total: 5.57ms | Cull: 0.07ms | Opaque: 2.59ms | Trans: 2.77ms
[SLOW DRAW] Total: 6.07ms | Cull: 0.06ms | Opaque: 2.35ms | Trans: 2.74ms
[SLOW DRAW] Total: 9.67ms | Cull: 0.07ms | Opaque: 6.80ms | Trans: 2.65ms
[SLOW DRAW] Total: 5.44ms | Cull: 0.07ms | Opaque: 2.35ms | Trans: 2.89ms
[SLOW DRAW] Total: 5.35ms | Cull: 0.06ms | Opaque: 2.29ms | Trans: 2.87ms
[SLOW DRAW] Total: 6.69ms | Cull: 0.15ms | Opaque: 2.60ms | Trans: 3.10ms
    [_apply_chunk_mesh] (-22, 0) took 3.99ms
  [_process_chunk_queues] took 4.19ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.07ms | ApplyMesh: 4.06ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 6.78ms | Load: 0.00ms | Queues: 6.64ms | Player: 0.09ms
[SLOW DRAW] Total: 5.89ms | Cull: 0.08ms | Opaque: 2.58ms | Trans: 3.10ms
    [_apply_chunk_mesh] (-22, 4) took 3.55ms
  [_process_chunk_queues] took 3.71ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.07ms | ApplyMesh: 3.59ms | SubmitMesh: 0.01ms
[SLOW UPDATE] Total: 3.96ms | Load: 0.00ms | Queues: 3.86ms | Player: 0.06ms
[SLOW DRAW] Total: 6.29ms | Cull: 0.06ms | Opaque: 3.04ms | Trans: 3.03ms
